Index,Username,Comment
2949,@md.jobaerahmmed7802,"আমার লাইফের ফার্স্ট স্ক্যামার উনি।কি কি বলে যেন কোর্স বেচতো।প্রায় ১৫০০ টাকার মতো নষ্ট হয়েছিল মনে হয়।কোর্স কোন কাজে না লাগলেও বাটপারি থেকে বাচার শিক্ষা পেয়েছিলাম।

এদের ও সাকসেস স্টোরি শোনা লাগে এখন"
2950,@najmulbhuiyanofficial,hero
2951,@estiyak_ahmed,লোকটা বেশি কথা বলে Yahia Amin ভাইয়ের মতো
2952,@mohammadfaisal8675,First Comment 
2953,@itkanbinsarwar2334,Looks Great! Sazzad bhai!
2954,@raselahmedrian9484,ভাই এসব কপিবাজদের কোথা থেকে ধরে নিয়ে এসে চেয়ারে বসান। এর বেশিরভাগ কথা মুজতাহিদ ভাইয়ের থেকে কপি করে নেওয়া।
2955,@Rabbizaman091,apni nijer marketing ta o valo korte perechen good job
2956,@Berk-rx9ri,অসাধারণ
2957,@user-zj8pj7hb1b,উনি যার বিজনেস কপি করে এই পর্যন্ত আসছে তার podcast শুনলে না জানি আপনাদের অবস্থা কি হয়?
2958,@ImEmotionBoy,অনেক চাপার জোর আছে বলা যায়। .. 
2959,@md.sabbirhoshen2419,copy past করে বেশি দূর যেতে পারবা না ভাই তুমি আমাদের মেন্টর মুজদাহিদুল ইসলামের পুরো কোর্স কপি করে যাচ্ছ বেশির ভাগ কথায় কপি করা। তুমি সৎ  থাকলে আরো ভালো কিছু করতে পারতা আল্লাহ্ ছাড় দেন ছেড়ে দেন না। তুমার এই পাপের ফল তুমি একদিন পাবা ইন শা আল্লাহ্
2960,@mdrayhanuddinmolla,Excilent Vai
2961,@xxsiyam50,1st comment 
2962,@XZXXXX789,ওর ব্যাপারে একটু খবর নিলে ভাল হবে?
2963,@MeditationMusicYTC,congratulations bondhu
2964,@raselahmed3514,Jubayer Hossain bhai k dakte chai
2965,@devline4893,"এখানে যতগুলা কথাবার্তা বলা হয়েছে, এখান থেকেই ৫০ লাখ বিক্রি করা সম্ভব। -ফাবরবাজ।"
2966,@AzmiraKhatun-bh6um,"ভাইয়া, আপনাদের অথিতির নাম কি?"
2967,@aburayhan_han,হালকা ভাবে তার গুলো তাড়ানো হক
2968,@Sajedur,ওয়াআলাইকুমুস সালাম
2969,@md.shahinurrahmanshahin6684,What a talk
2970,@freelancingincomebd,শাহরোজ ফারদি ভাইয়ার ১৮ টা ভিডিও শুরু থেকে শেষ পর্যন্ত দেখেছি এবং দুইবার দেখেছি।
2971,@aramerbalish,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।
2972,@shuptoantar552,Bujha gelo bebshaye ra kivabe syndicate kore
2973,@najimuddin7127,Nice
2974,@farid55555,52:50 বই টার নাম ধরতে পারলাম না।দয়া করে বইটার নাম টা বলেন।
2975,@shampaakter7454,কোনো আপুরা কি নাই এইরকম ভাবে টাকা ইনকাম করে। তাদেরকে দেখতে চাই
2976,@rakibhossen3078,Numeri Sattar Apar ভাইকে দেখতে চায়
2977,@Jhohan_Fardin,ভাই ১৮ সিরিজের ভিডিও ডাউনলোড দিতেছি..  দেখতে দেখতেই 
2978,@SHAHwaliullah.,Baire bhai   uni ekta zinish
2979,@sabbirbasar6371,purai fatai felse ! just mindblowing
2980,@tahzibultamim,Dr nabil k ai jaygay dekhte chai
2981,@sharifulsabur4960,মালটার ফিগার ও সেই
2982,@e-seriessong2549,নেক্সট ভিডিও ফাহমিদ আল নাঈম ভাই কে নিয়ে দেখতে চাই
2983,@Bee1p,আমার চেয়ে ৩ বছরের ছোট
2984,@SHAHwaliullah.,Uni  Tawhid Afridi k  niye kotha bolche
2985,@sharifulsabur4960,
2986,@kaziibrahim3045,একটা বই এর নাম বলছিলো কি যেনো নাম টা..?
2987,@farid55555,52:56 বই টার নাম কি?
2988,@iftekhermahmud8238,মারাত্মক জিনিস 
2989,@MahadiHassan-pn4gm,Fardi vaiya studant
2990,@perfectbarista,52:50 বইটার নাম কী?
2991,@mirsajol5436,Vai khub valo bujay
2992,@evantus-music,Genius Fardi vai
2993,,"E-Commerce Business Scaling Series:

https://bizcareit.com/E-commerce-Series
FB Link: https://www.facebook.com/notesofshahrosefardi

YouTube link: https://youtube.com/@IamShahRoseFaRdi"
2994,@Misternaught,ভালো লাগলো অনেক কিছুই জানলাম l
2995,@bhinnobani,Vautabaji kore nijer dhol pitacche. atao akta marketing murgi pawar jonno.
2996,@workboy9075,sera boss seraa
2997,@HRIDOY56774,সব ঠিক আছে কিন্তু সার্ট এর ভাব টা বকাটে বকাটে লাগলো 
2998,@tanvirahmmed551,Vai ar student ami
2999,@golalu7652,I want to make something.
3000,@mrguddu2330,আল্লহামদুল্লিলাহ আমি ফ্রী সবগুল সিরিজ দেখেছি
3001,@Lila-ny4vy,ওনার ভিডিও দেখতাম।এখন পাইনা ওনাকে।
3002,@zahidhossain5617,CHAPABAZ ..........Marketing.
3003,@arrafi4483,"Fardi vai. Onk vlo.
Tar kac take ami Graphic design sikhe aj ami level 1 seller.

Agiyen jan vai"
3004,@user-ib4dg1ch1s,its awesome
3005,@user-uq8sk3ez5n,অবশেষে
3006,@21jenisa13,আমি আপনার এডগুলি দেখতে চাই  কিভাবে
3007,@mdshorifiulislam4320,পুরাই বাটপার
3008,@marufhasan32003,ACS এর অভি দত্ত তুষার
3009,@ShorifAhamed890,"নাফিস ভাই, ফাহমিদ আল নাঈম ভাইকে নিয়ে আসেন"
3010,@_sazzadur_rahman,ফারদির উত্থান অনেকেই দেখেছি। সে আগে অ্যাপ এ ক্লিক করে টাকা ইনকাম করার ভিডিও দিত। এখন অনেক উপরে গেছে।
3011,@TanimsAIExperiments45,সেই সেই ভাই..
3012,@md.raselsarker,"1 ghonta 18 minit video 2 minit  mone hoilo, kotha thika ses hoilo bujlami na"
3013,@sakibaltushar2466,life change hoar moto kotha sunlam
3014,@sheikhmarzan9958,I came here watching your ads
3015,@top.failure,10k puji niye call dewa jabe???
3016,@user-pn6vr4hf8o,Alhamdulillah peye gelam
3017,@FOYEZAHMED-ws2lb,এই লোকটার নাম দিলে?
3018,@digitalpundit,"Or boyes akhono onek kom sei karone onek kichu valo korche abar onek overconfident,,,india te asle sofol hoyto hobe tobe simito karon mumbaier manus m=tara nijerai nijeder buhte parena ar seto bangladeshi"
3019,@SaifulLotus-bu6jf,2 cents podcast akn porjonto full dekhi nai but aita amr dekhtei holo & 1 second o skip kori nai bissas koren. Podcast deikha boring hoi nai sadharonoto ami kunodn yt channel a commnet Kori nai ajk korte hoilo  jate besi besi viral hoy engagement paiya 
3020,@user-ex7nc3yf6p,T.T
3021,@bhuiyanrasel365,ওনার এজেন্সির নাম কি?
3022,@rymrunayet,1:02
3023,@tawhidhasan2837,MBA chaiwala 2.0
3024,@AlAmin-nu1gm,"Ami take valovabe jani na chini na ....
3 bochore 4 koti income  !!
Ato sohoj   ????"
3025,@robeulaual6220,Fardi vai er I'd kew diben
3026,@21jenisa13,আমি শিখতে চাই
3027,@variouscontentcreation4412,সাহরস ফারদি আপনার সাথে জুম মিটিং করতে চাই
3028,@anik345612,Urine color sofa ?
3029,@iamNurAlamSarkar,Million Hit Korbe
3030,@All_Education,"Sob tik ase vai...
But 30 min a j kotha ti bollen j 1000tk r product 2000tk..ata to manus thokano..."
3031,@user-ft8id5mu9w,আলহামদৃুুলািল্লাহ
3032,@muaj9472,Too generic . Please stop bringing literally anyone.
3033,@md.sazzadhossain9769,সেরা ভাই 
3034,@sadakasikander9250,Sharose vai er 18 series video gulo ami ekhon thekei dekha suru korbo
3035,@user-zi5ov3kp7u,"বয়স কম শাহরাজ ফারদি ভাইয়ের, অনেক পেইড গ্রুপের সাথে কানেক্টেড হয়েছি,
ওনার দুইটা কোর্স এবং একটা ফ্রি কোর্স করেছি, অসাধারণ শিক্ষণীয় ছিল কোর্স,

তিনি একজন ভালো মানুষ,"
3036,@lgxjustin7675,O
3037,@closedoors2954,sob ad dekhsi unar
3038,@jahangiralamfahimofficial,Bro his body language is making me feel embarrassed.
3039,@EasyCookingRecipesbangla,he is talking too much i saw his fb videos after sixty videos he came in the point but good luck  for all dm
3040,@21jenisa13,উনি যে ওতো বরো ফ্রিলেনসার আমি আজকে জানলাম
3041,@smamirmahmudmoeen7085,sahos pelam vai
3042,@khaledhasan631,"I have spent an productive hour with this video. I watched this video without skipping any sequence. The story telling was great from Shahrose vai. Currently,, I am studying in CSE but I like this type podcast by which I can spent my leisure time very productively and this video is one of them. Thanks a lot. Doing great guys."
3043,@towsefahmed9010,"One of the best postcard in 2cent podcast. 
Love from dhaka ️ thanks for sharing your thoughs and we know you are the greatest mentor in the field.
Difference between you and other marketer?
They teach how it will works and you know whats going on in the audience and what they want️"
3044,@ksiripon1,"Thank you, Nafeez bhai, to invite him this extra ordinary session "
3045,@imran.2003,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার,
মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ "
3046,@edukashion-jn3fz,"things I learnt in a new fashion:
-> you can start with zero capital (creating content, funneling people who want to read it to an ebook)
-> storytelling, capturing ATTENTION and giving them a call to action 
-> it is not only me, it's me & you vs the problem in a partnership"
3047,@ElhamBinAhmed,"Well, marketing is a cool thing we agree.  But is it morally fine to sell a stuff at 2000 which should be sold at 1000? Won't it be injustice if we think about the quality?"
3048,@b.m.sajolmahmud6752,In a word mind blowing. We should take an effective step to make life meaningful.
3049,@hasanpranto7689,Bring Numeri Sattar Apar from ACS. He recently generated 12 Crores from a single course.
3050,@ayshasiddika2273,অনেক ধন্যবাদ ফারদি ভাইয়াকে। আজ স্টোরি টেলিং টাইপের এড করে যে মানুষের হৃদয় ছোঁয়া যায় কোন একটা প্রোডাক্টের প্রতি এতটা আকর্ষিত করা যেতে পারে এটার সত্যিকার অর্থে অনুধাবনটা আমার আজকে হল।
3051,@lovenature666,Bro I am a digital marketer. I watch your 2 cent podcast regularly but watching today's video I learned a lot more that I never knew. Brother I want more videos like this
3052,@Dreamwins2001,This podcast is exclusive informative and helpful for everyone..
3053,@IamShahRoseFaRdi,"ধন্যবাদ আমাকে এমন একটি সুযোগ দেয়ার জন্য, ইনশাআল্লাহ এই ১ ঘন্টা ১৮ মিনিট কারো বিফলে যাবে না "
3054,@clicktechbangla9876,"যারা নেগেটিভ কমেন্ট করতে চেয়েও করতেছেন না, বা যারা এই ভাইকে ভালোভাবেই চিনেন,বা যারা বাশ খেয়েছেন।  তারা লাইক দিন ।"
3055,@SURAIYASHIFA,I wish this podcast was 10 hours long
3056,@Humanitybywahabchowdhury,"Fahmid Al Nayeem Vaike 2 Cents Podcast এ দেখতে চাই, যিনি হলেন ডিজিটাল মার্কেটিং এর বস- যারা ভাইকে চিনেন,আশা করি সবাই একমত হবেন"
3057,@ashanulkabir4651,সত্যিই অসাধারণ। কখন যে সময় শেষ হয়েছে বুঝতেই পারলাম না। আরও শোনার জন্য প্রস্তুত ছিলাম কিন্তু ততক্ষণে শেষ।
3058,@parthacb,This is literally the best podcast on the 2 cents podcast.  You just listen to his words.
3059,@abdullahalmehadymeraz4428,"Outstanding confident Hero. আপনি একজন নলেজ শেয়ারিং এন্ড ক্যারিং পারসন ভাইয়া অনেক ধন্যবাদ।

আপনাকে আমরা আরও অনেক ইন ডিটেলসে দেখতে চাই। "
3060,@parvezwdadm,"সারজ ফারদি ভায়ের কোর্স থেকে আলহামদুলিল্লাহ অনেককিছু শিখতে পেরেছি আলহামদুলিল্লাহ, আর এই ভিডিও থেকে তার কিছু প্লান বুঝতে পারলাম, আর কিছু না হলেও তার রিকমেন্ড করা স্টোরি টেলিং এর বইটা পড়তেই হবে"
3061,@abumuhammad9190,"মনে প্রবল জেদ+সাহস নিয়ে কাজ করতে হবে,
ফারদি ভাই উজ্জ্বল দৃষ্টান্ত ..."
3062,@thoughtscapes-official,it was a great podcast.please bring antik mahmud to this podcast next time.
3063,@shohansarkar2875,চমৎকার আলোচনা। ShahRose Fardi ভাই সত্যিকার অর্থেই একজন অসাধারণ ব্যাক্তি। 
3064,@user-sh4ll6bq3g,শুধু সফল ব্যক্তিদের নিয়ে নয় যারা সৈল নয় তাদেরকে নিয়ে ও প্রোগ্রাম করা উচিত একবার হলেও
3065,@rdvampire2789,"Thanks for sharing a lot of information.I have learnt a lot of things today.
After a lot of time i have completed watching a long video."
3066,@Sksadi10,"20 years old me watching this video.
After 5 years I want to be successful like him."
3067,@freelancersajib6803,"ফারদি ভাইয়ের কোর্স এ যা আছে, এর আগে এগুলো পাই নি। অনেক কিছু থেকে আমরা পিছিয়ে। ধন্যবাদ ফারদি ভাইয়া এমন কিছু দেয়ার জন্যে আমাদের। দোয়া করি আরো অনেকদুর এগিয়ে যান। "
3068,@faiaxakib,"Now, that's called a setup and branding "
3069,@shakilencrypted2339,Bring Numeri sattar apar from ACS. He recently generated 12 crores from a single course(2)
3070,@shahedsalman9325,"আমি Shahrose Fardi ভাই এর ফেইসবুক মার্কেটিং কোর্স করেছি।
সত্যি বলতে আসলেই বাংলাদেশে এমন একজন'ও নেই যে ওনার মতো বোঝানোর ক্ষমতা রাখে তাও এত্তো ডিপলি ভাবে ️

শুভ কামনা রইলো ভাই, আমাদের নিত্য নতুন টেকনিক শিখিয়ে সাথেই থাকিয়েন ️️"
3071,@dynamicmaker8788,"আসসালামু আলাইকুম, একদিন এই পডকাস্টে আমিও আমার সফলতার গল্প বলবো, ইনশাআল্লাহ।"
3072,@ArifulIslam-id8yl,I think this podcast will be hit 
3073,@easternalliance7496,I wish you all the best. Congratulations Mr.Fardi.
3074,@user-ex5um6el5n,"Unake deke ami amr journey start korsi… 
Purai hopeless silam … hoito kisu hobe na amk diye … but vhai k deke abr new start korlam sob… inshallah vai er sathe deka korte jabo akdin️"
3075,@EnglishandArabiclearning,অসাধারণ ! আমি ফারদি ভাইয়ার ইবুক পড়েছি ।মেসেজে কথাও হয়েছে ।উনি বলেছিলেন আমাকে হেল্প করবেন ।তারপর আর কথা হয়নি আমার ব্যস্ততার কারনে ।
3076,@serkitpolapain9204,Best Podcast...অনেক কিছু শেখার আছে
3077,@PSI420sahidul,"আমি সারি্যাজ
 ভাইয়ের ফ্রি কোর্সটা সম্পূণ করেছি। সারিয়াজ সত্যি জিনিয়াস"
3078,@OppoX3lite,"সাহরোজ ফারদি ভাইকে আমি চিনি ২ বছর থেকে... আমি উনার অনেক কোর্স কিনেছি... ads making,  animation এইগুলও...."
3079,@atiqul6490,Best Podcast... Best of luck vaiya ️
3080,@togormondol2602,"আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে..."
3081,@user-si1rc2sg7z,"Shahrose Fardi Recommended  book ""Building a Story Brand by Donald Miller"""
3082,@cartoonghor7748,"go ahead brother,its gonna viral and you really deserve it"
3083,@JibonVai2.0,ভাইএর সব ভিডিও দেখে বিসনেস ও করতেছি ইনশাআল্লাহ। ভাই একটা অন্য রকম জিনিস। ভালো বাসা রইলো এই প্রোডকাস্ট থেকেও অনেক কিছু শিখলাম। আমি হাটতে পারি নাহ হুইলচেয়ারে চলাচল। তবে অনলাইন এ বিসনেস অনেক ভালো লাগে। মানে এটা ভালো বাসার জিনিস এর মত।
3084,@alifhaider7866,আমি আপনাদের প্রতিটা podcast একদম আপলোড দেওয়ার সাথে সাথে এক বসায় শুরু থেকে শেষ পর্যন্ত খুবই মনোযোগ সহকারে দেখি। এবং আমি ব্যাপকভাবে লাভবান। দয়া করে সোলায়মান সুখন ভাইকে আপনাদের podcast-এ আনুন। অনেক খুশি হবো।
3085,@BMOMOR-420,উনি আসলেই একজন ভালো মেন্টর ওনার কাছ থেকে অনেক কিছু শিখার আছে। তবে আমরা যারা জিরো আমাদের একটু সহযোগিতা করলে আমরা খুবই উপক্রিত হই। প্লিজ
3086,@MorshedaRenu-qh4bn,অনেক সুন্দর করে বোঝান আপনি। এটা সবাই পারেনা।
3087,@TheRealRifat,ফারদি ভাই সত্যিই একটা ভালো মনের মানুষ তার পেইড কোর্সের কোথাও বাদ দিলাম তার ফ্রি কোর্স যে পরিমাণ ভ্যালু দিছে যা বলে বোঝানো সম্ভব না। এই পডকাস্ট টা আমার কাছে খুবই খুবই ভালো লাগছে। আমি শিওর  এই চ্যানেলের বেস্ট পডকাস্ট হবে
3088,@alifarmanturzo1584,requested to do a podcast with Fahmid Bhai
3089,@ArifulIslam-xm7ki,"Now, that's called a setup and branding !"
3090,@kawsarahmed6314,".আসলে ফারদি ভাই অসাধারন একজন,উনার কাছ থেকে অনেক কিছু শেখার আছে."
3091,@farid55555,স্টোরি টেলিং শেখার জন্য বই টার নাম কি ভাই? যেটা এই ভিডিও তে উল্লেখ করেছিলেন।
3092,@nasifshahriar4375,"অসাধারণ পডকাস্ট, মন্ত্রমুগ্ধের মত দেখেছি। "
3093,@ahsansagor1979,2 cent podcast দেখি আজ কাল‌ প্রতারণা প্রমোট করছে।‌আশা করি‌এর পর কাউকে invite করার সময় income এর থেকে সে মানুষ হিসেবে কেমন সেটা জানবেন। আর আপনারা নিজেরাও মানুষ চেনার skill টা বাড়ান।
3094,@aroozfoodrecipe,"ফারদি ভাই  আমার কাছে  বেস্ট মেন্টর , ভাইয়ের ফ্রী ক্লাস থেকেও এ্যাডভান্স টপিক শেখা যায় আলহামদুলিল্লাহ।"
3095,@parashsaif2745,মাশাল্লাহ.. 
3096,@khanfood3599,"Bongo Academy এর জুবায়ের হোসেন ভাই,, দক্ষিণ এশিয়া সেরা   উদ্যোক্তা,, বাংলাদেশ সরকারের   শত শত কোটি টাকা  বাচিয়েছে app এর মাধ্যমে,,, আরো অনেক  কিছু করেছে দেশের জন্য ,,,, তাকে আপনাদের প্রোগ্রামে দেখতে চাই,, আমি তার স্টুডেন্ট"
3097,@user-pn6vr4hf8o,১ঘন্টা ১৮ মিনিট কিভাবে শেষ হলো বুঝতেই পারিনি আলহামদুলিল্লাহ
3098,@user-gt9ux5mn4z,"সবাই একটু সাবধান। শুধু এতোটুকুই বললাম। 
পেইড কোর্সে  যাওয়ার আগে রিচার্জ করে যাবেন।কী কী শেখাবে আর কী পরিমাণ সাপোর্ট দিবে জেনে যাবেন।"
3099,@asifhaidarrifat2926,"অডিয়েন্স এর সাইকোলজি বুঝে পিডিএফ বানিয়ে নিজের অথরিটি তৈরি করার যে স্টেপ ছিলো, দ্যাট ওয়াজ আমেজিং।"
3100,@guessemojis,Really valuable 
3101,@krishi_onusilon,দোয়া করবেন আমাদেরও আল্লাহ অনেক ভালো রাখছে
3102,@tutulsd3316,"একটানা শুনতে হল, অনেক গুলো ব্যাপার নিশ্চিত হলাম, ধন্যবাদ।"
3103,@daralislambd,"উনার বসার স্টাইল দেখে অনেক কিছুই লিখতে ইচ্ছে করছে, কিন্তু লিখলাম নাহ, হয়তো বয়সের দোষ , সামনে দুইজন সিনিয়র পাওরসোন বসা, তারপরও উনার বসা আর জামার স্টাইল দেখে কারো কি মনে কিছুই আসে নাহ "
3104,@topskillzone,"আলহামদুলিল্লাহ 127 জন পরিবার নিয়ে আলহামদুলিল্লাহ,  আপনাদের ভালোবাসা ইনশাআল্লাহ আরও সফল হব "
3105,@theaajbranding2406,One of the best podcast. 
3106,@tajbihuladil7565,Fardi bhai shera! Onar bola proti ta word logical and shikkhonio. Shuvo kamona roilo Brand Builder er pokkho theke 
3107,@babyshopgallery1,ভাই অনেক কিছু জানতে পারলাম অনেক ভালো লাগলো সারস ফারদিন ভাই মানেই ভিন্ন কিছু  আল্লাহ তাআলা আপনাকে সুস্থ রাখুক
3108,@nazmulalam4228,Lot of effective info Here..Good Podcast...
3109,@manjilahmed1787,"ভেবেছিলাম তিনভাগ করে, ৩ বারে দেখব কিন্তু শেষ করে ফেলেছি  বলতেই পারিনি সময় কখন গেল ধন্যবাদ        2 cents Podcastকে"
3110,@mdmahdihasantushar,One of the best prodcast
3111,@IamS.S.I, 1:16:35 It seems that Touhid Afridi is mentioned here
3112,@boshontodut,অসম্ভব রকমের জিনিয়াস 
3113,@iqbalhossain5600,টাকা কামানোটাই কিন্তু জীবনের আসল উদ্যশ্যে নয়।যেটা আপনাদের বিডিও দেখে মনে হয়।
3114,@farhanmahmud2042,Your new set is just awosome
3115,@penbook5096,ইনশাআল্লাহ ফারদি ভাইয়ার সাথে খুব তাড়াতাড়ি দেখা করবো️
3116,@shahalamrubel,সম্পূর্ণ ভিডিও দেখলাম অনেক তত্ত্ব বহুল আলোচনা।
3117,@mdoliullahmirdha,অসম্ভব রকমের জিনিয়াস 
3118,@sunnahlove0156,আসসালামু আলাইকুম নাফিস ভাইয়া৷ আপনারা ২ সেন্ট পডকাস্টে  Fahmid Al Nayeem ভাইকে আনেন। যিনি ১ দিনে লাইভে ১০ লক্ষ টাকা সেল করে দেখিশেছিলেন।
3119,@mohammedmozammelhossain3424,অসাধারণ 
3120,@asgharkazi6376,Love it 
3121,@khadijamim6530,ফ্রিল্যান্সিং সেক্টরে আপনার গাইডলাইন আমাদের প্রয়োজন
3122,@amzadhossainriad8525,"Fardi vai boss

Onar Course & onar idea sob e best...one of the best entrepreneur of Bangladesh"
3123,@ahnafalif487,Met Sazzad vaia today at Jolshiri central park in Adamjee's Study tour !
3124,@md.mostafizurrahmanshovon1596,Good podcast
3125,@ShadowVoiceBA,মাশা-আল্লাহ 
3126,@Mental_Health_by_Juthi,Amio Psychologyr student......
3127,@muradsikder2306,Best podcast I have ever seen!!!
3128,@user-zy9is6wq7j,প্রিয় পডকাস্টে যখন প্রিয় মানুষ কে দেখি এর থেকে ভালোলাগা আর কি হতে পারে। আজকের এই কথা গুলি যে কতটা দামি তা আসলে সবাই বুঝবে না বা বুঝতে চাইবে না কারণ অনেক মানুষ এমন আছে যারা অন্য কেও ভালো কিছু করলে বা বললে তাদের গায়ে কাটা দিয়ে উঠে। এই মানুষ টা কে যারা সামনে থেকে দেখেছে শুধু তারা বলতে পারবে তিনি কতটা সহজ সরল একজন মানুষ কতটা উদার মনের মানুষ আল্লাহ এই মানুষ টা কে নেক হায়াত দান করুন।
3129,@sahidalraji3958,Masallah  অনেক মোটিভেটেড হলাম Shahrose fardi ভাইয়ের মূল্যবান কথা গুলো শুনে
3130,@KidsLifestyle2,শাহরোজ ভাই মানেই জিনিয়াস
3131,@TSNahid-vh4nl,একটা কথা বলছেন যে টাকা সব না তার আজ যদি টাকা না থাকত তা হলে সে আজ আপনার স্টুডিওতে আনতে পারতেন না
3132,@likhonkhan86,আমাদের ময়মনসিংহের গর্ব️
3133,@abubinyousuf,Fardi bhai is a good mentor..
3134,@adifas9848,Best episode 
3135,@tarikzaman1348,Just awesome..
3136,@b-to-a-learning,"Vai sotti kotha bolte ami shahrose fardi vaiyer duita course korecilam, Jeta onar ager course cilo... Ami kono rokom value paini sei course theke.. Tai ekhon jei lok thokanor byabosa chalu korece setao korini.. 
Ami sobaike bolte chai ei comment ami ekanto personally sokolke sotorko korar jonno koreci.. Asole fardi vai nijer business valo vabe korte pare,,But apnake kokhonoi se value ba support provide korben na"
3137,@AbdulLatif-ph1yv,this podcast deserve million views
3138,@arayantechz,নতুন উদ্যোক্তাদের জন্য হতে পারে এটি একটি সেরা পডকাস্ট .Go Ahead Brother
3139,@rezuanrizvy1488,Ma Sha Allah ️
3140,@omarshahed9592,"অসাধারণ। 
ভাইয়া অনেক ভালো বুঝায়..."
3141,@mdzislams,অসাধারণ ভাই আশাকরি আপনার সাথে সামনা-সামনি কোন একদিন দেখা হবে এবং একসাথে চা পান  করবো ইনশাআল্লাহ
3142,@ru_shanto,কোর্স বিক্রি করে বড়লোক। দোকাবাজের কাছে থেকে সবায় সাবধান থাকবেন। বাঙ্গালি ইমোশনাল দেখে ধোকাবাজের কোর্স কিনে।
3143,@Logical_trading,"শুরু হয়েছেই তোমার বাটপারি দিয়ে, বাটপারি দিয়েই তোমার এই লাইফ শুরু, বাটপার কোথাকার। ২০১৭-১৮ সালের সেরা বাটপার"
3144,@Amanullah-bz6fx,"agro based online business, Shakib agro ltd এর M.D স্যারকে podcast এ দেখতে চাই।"
3145,@DigontoShopBD,Maybe i am the biggest fan of this show..
3146,@AfsanaAkterDolon,thank you so much vaiya
3147,@jihadhossainomi4115,28:50 এই পার্টটা মনে হয় সব পেঁয়াজ ব্যবসায়ীরা  দেখসে এইজন্যই ১০০ টাকার পেঁয়াজ ২০০ টাকা।
3148,@fun_four_twenty,আমিও 1k টাকা ধরা খাইছি ভাই এর থেকে।
3149,@workupjob3781,ভাই যখন এটা আপলোড হইছে তখন আমি গাড়িতে ছিলাম কিন্তু ভিডিওর দিকে তাকাইনাই কারন আওয়াজ ছিলো বাহিরে অনেক সুধু কথা গুলা সুনছি জদিও এত বড় ভিডিও কখনো আমি এত ধৈর্য ধরে দিখিনাই কিন্তু কেন যেন ভিডিওটা টানতে মনে চাচ্ছিলোনা শেষ পর্যন্ত মনোজোগ দিয়ে শুনেছি
3150,@tamimjaberertugrul5134,"আপনাদের এই অনুষ্ঠানে আগামীতে মাসুক ভাইকে দেখতে চাই। 
আশা করি এ নিয়ে চিন্তা করবেন।"
3151,@user-ms9mr4mx4d,এই প্রথম কোনো পডকাস্ট এক সেকেন্ডও স্কিপ করিনি। খুব ভালো লাগছে ভিডিওটা অনেক নতুন কিছু জানতে পারছি বুঝতে পারছি আপনার কথা ও অনেক ভালো লাগে। আমি আপনার গ্রাফিক্স ডিজাইন কোর্সটা করে অনেক কিছু শিখতে পারছি। পারিবারিক ঝামেলার করণে আমি একটু পিছিয়ে আছি কিন্তু কোনো সমস্যা নেই আপনি থাকতে। ইনশাআল্লাহ নতুন করে আবার শুরু করবো। এবং আশা রাখি আপনার কোর্স করে আপনার মাধ্যমেই সফল হব একদিন ইনশাআল্লাহ। আপনার জন্য দোয়া ও ভালোবাসা রইলো আপনি আরও অনেক দূর এগিয়ে যাবেন। আর আপনি আমাদের ময়মনসিংহের গর্ব
3152,@tarikmonowar2220,"For your kind information, he is just a copy cat! He is a scammer. What he said in the whole podcast is copied from his Mentor as well as mine. Our honorable Mentor Mostahidul Islam, CEO of Online Tech Academy. May be the hosts don't have any knowledge about local market. He stole idea and everything from his Mentor. it is very sad!"
3153,@user-sw6te6qc9t,Sandeep Maheshwari of Bangladesh. 
3154,@MdMamun-821,আমি মাঝে মাঝে আপনাদের ভিডিও গুলো দেখি এবং অনেক কিছু শিখতে পারি কিন্তু আজকে পুরো ভিডিও টা দেখেছি
3155,@FS-bq4xw,"খুব ভালো শিক্ষা পেলাম,কেমনে ১ হাজার টাকার শাড়ি ডিজিটাল ধান্দাবাজি করে ২ হাজার টাকায় বেচে ফেলা যাবে!"
3156,@user-em7wb4oc5h,Love you trainer Saharose Fardi
3157,@user-ig1tn6cf6o,Excellent !!!
3158,@pacmishaliproduct3928,একটাবারো আপনার এক্স মেন্টর মোজতাহিদুল ইসলামের কথা বললেন না আরে আপনি যে কথাগুলো বলতেছেন এইগুলো মেন্টর মোজতাহিদুল ইসলামের কোর্সের দেখানো কথাগুলো শুধুমাত্র একটু রং চং মিশিয়ে বলতেছেন।
3159,@user-cd2kc3gj2d,Excellent video. 
3160,@habibbdtosa2512,Thanks so much every one have nice movement
3161,@Mdibnesadat-rocky,Thanks 
3162,@asadulislamimran1033,"Alhamdulillah,,,, vaia onak valo kesu share korsan "
